date,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,daily_parking_count,daily_usage_minutes,avg_stay_minutes,lag_1d_parking,lag_7d_parking,rolling_mean_3d_parking,rolling_mean_7d_parking
2023-09-26,2023,9,26,Tuesday,False,False,,False,False,False,1511,70265,46.5,1703,1739,1989.0,2001.43
2023-09-27,2023,9,27,Wednesday,False,False,,False,False,False,1505,69661,46.29,1511,1390,1573.0,2017.86
2023-09-28,2023,9,28,Thursday,False,True,추석,False,True,True,1925,165890,86.18,1505,1761,1647.0,2041.29
2023-09-29,2023,9,29,Friday,False,True,추석,False,True,True,2901,169834,58.54,1925,2096,2110.33,2156.29
2023-09-30,2023,9,30,Saturday,True,True,추석연휴,False,True,True,2053,154582,75.3,2901,2796,2293.0,2050.14
2023-10-01,2023,10,1,Sunday,True,False,,False,True,True,2918,266846,91.45,2053,2753,2624.0,2073.71
2023-10-02,2023,10,2,Monday,False,False,,False,False,False,3014,299070,99.23,2918,1703,2661.67,2261.0
2023-10-03,2023,10,3,Tuesday,False,True,개천절,False,True,False,2469,267960,108.53,3014,1511,2800.33,2397.86
2023-10-04,2023,10,4,Wednesday,False,False,,False,False,False,1426,76753,53.82,2469,1505,2303.0,2386.57
2023-10-05,2023,10,5,Thursday,False,False,,False,False,False,1632,106288,65.13,1426,1925,1842.33,2344.71
2023-10-06,2023,10,6,Friday,False,False,,False,False,False,1753,106983,61.03,1632,2901,1603.67,2180.71
2023-10-07,2023,10,7,Saturday,True,False,,False,True,True,2886,261707,90.68,1753,2053,2090.33,2299.71
2023-10-08,2023,10,8,Sunday,True,False,,False,True,True,2403,219881,91.5,2886,2918,2347.33,2226.14
2023-10-09,2023,10,9,Monday,False,True,한글날,False,True,True,2470,251608,101.87,2403,3014,2586.33,2148.43
2023-10-10,2023,10,10,Tuesday,False,False,,False,False,False,1485,69656,46.91,2470,2469,2119.33,2007.86
2023-10-11,2023,10,11,Wednesday,False,False,,False,False,False,1830,122737,67.07,1485,1426,1928.33,2065.57
2023-10-12,2023,10,12,Thursday,False,False,,False,False,False,1874,129339,69.02,1830,1632,1729.67,2100.14
2023-10-13,2023,10,13,Friday,False,False,,False,False,False,2197,147808,67.28,1874,1753,1967.0,2163.57
2023-10-14,2023,10,14,Saturday,True,False,,False,True,False,3352,215087,64.17,2197,2886,2474.33,2230.14
2023-10-15,2023,10,15,Sunday,True,False,,False,True,False,3994,350827,87.84,3352,2403,3181.0,2457.43
2023-10-16,2023,10,16,Monday,False,False,,False,False,False,1929,115790,60.03,3994,2470,3091.67,2380.14
2023-10-17,2023,10,17,Tuesday,False,False,,False,False,False,1894,126452,66.76,1929,1485,2605.67,2438.57
2023-10-18,2023,10,18,Wednesday,False,False,,False,False,False,1765,126188,71.49,1894,1830,1862.67,2429.29
2023-10-19,2023,10,19,Thursday,False,False,,False,False,False,1593,109845,68.95,1765,1874,1750.67,2389.14
2023-10-20,2023,10,20,Friday,False,False,,False,False,False,1984,116341,58.64,1593,2197,1780.67,2358.71
2023-10-21,2023,10,21,Saturday,True,False,,False,True,False,2192,182448,83.23,1984,3352,1923.0,2193.0
2023-10-22,2023,10,22,Sunday,True,False,,False,True,False,2336,238091,101.92,2192,3994,2170.67,1956.14
2023-10-23,2023,10,23,Monday,False,False,,False,False,False,1729,123622,71.5,2336,1929,2085.67,1927.57
2023-10-24,2023,10,24,Tuesday,False,False,,False,False,False,1655,108081,65.31,1729,1894,1906.67,1893.43
2023-10-25,2023,10,25,Wednesday,False,False,,False,False,False,1675,110834,66.17,1655,1765,1686.33,1880.57
2023-10-26,2023,10,26,Thursday,False,False,,False,False,False,1631,106807,65.49,1675,1593,1653.67,1886.0
2023-10-27,2023,10,27,Friday,False,False,,False,False,False,1874,124119,66.23,1631,1984,1726.67,1870.29
2023-10-28,2023,10,28,Saturday,True,False,,False,True,False,2323,196979,84.8,1874,2192,1942.67,1889.0
2023-10-29,2023,10,29,Sunday,True,False,,False,True,False,2458,240441,97.82,2323,2336,2218.33,1906.43
2023-10-30,2023,10,30,Monday,False,False,,False,False,False,1685,99502,59.05,2458,1729,2155.33,1900.14
2023-10-31,2023,10,31,Tuesday,False,False,,False,False,False,1653,103045,62.34,1685,1655,1932.0,1899.86
2023-11-01,2023,11,1,Wednesday,False,False,,False,False,False,1569,96229,61.33,1653,1675,1635.67,1884.71
2023-11-02,2023,11,2,Thursday,False,False,,False,False,False,1739,114787,66.01,1569,1631,1653.67,1900.14
2023-11-03,2023,11,3,Friday,False,False,,False,False,False,1421,88944,62.59,1739,1874,1576.33,1835.43
2023-11-04,2023,11,4,Saturday,True,False,,False,True,False,2094,166818,79.66,1421,2323,1751.33,1802.71
2023-11-05,2023,11,5,Sunday,True,False,,False,True,False,1066,62326,58.47,2094,2458,1527.0,1603.86
2023-11-06,2023,11,6,Monday,False,False,,False,False,False,1287,69454,53.97,1066,1685,1482.33,1547.0
2023-11-07,2023,11,7,Tuesday,False,False,,False,False,False,1457,84950,58.3,1287,1653,1270.0,1519.0
2023-11-08,2023,11,8,Wednesday,False,False,,False,False,False,1584,93244,58.87,1457,1569,1442.67,1521.14
2023-11-09,2023,11,9,Thursday,False,False,,False,False,False,1520,83520,54.95,1584,1739,1520.33,1489.86
2023-11-10,2023,11,10,Friday,False,False,,False,False,False,1543,86307,55.93,1520,1421,1549.0,1507.29
2023-11-11,2023,11,11,Saturday,True,False,,False,True,False,1356,94086,69.38,1543,2094,1473.0,1401.86
2023-11-12,2023,11,12,Sunday,True,False,,False,True,False,1296,107403,82.87,1356,1066,1398.33,1434.71
2023-11-13,2023,11,13,Monday,False,False,,False,False,False,1325,77481,58.48,1296,1287,1325.67,1440.14
2023-11-14,2023,11,14,Tuesday,False,False,,False,False,False,1187,62930,53.02,1325,1457,1269.33,1401.57
2023-11-15,2023,11,15,Wednesday,False,False,,False,False,False,1424,91919,64.55,1187,1584,1312.0,1378.71
2023-11-16,2023,11,16,Thursday,False,False,,False,False,False,1170,65967,56.38,1424,1520,1260.33,1328.71
2023-11-17,2023,11,17,Friday,False,False,,False,False,False,1395,77168,55.32,1170,1543,1329.67,1307.57
2023-11-18,2023,11,18,Saturday,True,False,,False,True,False,1390,93584,67.33,1395,1356,1318.33,1312.43
2023-11-19,2023,11,19,Sunday,True,False,,False,True,False,1454,120832,83.1,1390,1296,1413.0,1335.0
2023-11-20,2023,11,20,Monday,False,False,,False,False,False,1356,80828,59.61,1454,1325,1400.0,1339.43
2023-11-21,2023,11,21,Tuesday,False,False,,False,False,False,1326,77782,58.66,1356,1187,1378.67,1359.29
2023-11-22,2023,11,22,Wednesday,False,False,,False,False,False,1364,77116,56.54,1326,1424,1348.67,1350.71
2023-11-23,2023,11,23,Thursday,False,False,,False,False,False,1313,74866,57.02,1364,1170,1334.33,1371.14
2023-11-24,2023,11,24,Friday,False,False,,False,False,False,1305,67184,51.48,1313,1395,1327.33,1358.29
2023-11-25,2023,11,25,Saturday,True,False,,False,True,False,1326,75803,57.17,1305,1390,1314.67,1349.14
2023-11-26,2023,11,26,Sunday,True,False,,False,True,False,1123,92466,82.34,1326,1454,1251.33,1301.86
2023-11-27,2023,11,27,Monday,False,False,,False,False,False,1161,51105,44.02,1123,1356,1203.33,1274.0
2023-11-28,2023,11,28,Tuesday,False,False,,False,False,False,1257,64648,51.43,1161,1326,1180.33,1264.14
2023-11-29,2023,11,29,Wednesday,False,False,,False,False,False,1164,65485,56.26,1257,1364,1194.0,1235.57
2023-11-30,2023,11,30,Thursday,False,False,,False,False,False,1101,65621,59.6,1164,1313,1174.0,1205.29
2023-12-01,2023,12,1,Friday,False,False,,False,False,False,1235,77277,62.57,1101,1305,1166.67,1195.29
2023-12-02,2023,12,2,Saturday,True,False,,False,True,False,1182,76555,64.77,1235,1326,1172.67,1174.71
2023-12-03,2023,12,3,Sunday,True,False,,False,True,False,1015,65031,64.07,1182,1123,1144.0,1159.29
2023-12-04,2023,12,4,Monday,False,False,,False,False,False,1188,62247,52.4,1015,1161,1128.33,1163.14
2023-12-05,2023,12,5,Tuesday,False,False,,False,False,False,1179,53398,45.29,1188,1257,1127.33,1152.0
2023-12-06,2023,12,6,Wednesday,False,False,,False,False,False,1059,48443,45.74,1179,1164,1142.0,1137.0
2023-12-07,2023,12,7,Thursday,False,False,,False,False,False,1148,56310,49.05,1059,1101,1128.67,1143.71
2023-12-08,2023,12,8,Friday,False,False,,False,False,False,1279,73966,57.83,1148,1235,1162.0,1150.0
2023-12-09,2023,12,9,Saturday,True,False,,False,True,False,1398,95215,68.11,1279,1182,1275.0,1180.86
2023-12-10,2023,12,10,Sunday,True,False,,False,True,False,1329,106627,80.23,1398,1015,1335.33,1225.71
2023-12-11,2023,12,11,Monday,False,False,,False,False,False,1025,43974,42.9,1329,1188,1250.67,1202.43
2023-12-12,2023,12,12,Tuesday,False,False,,False,False,False,1005,59501,59.2,1025,1179,1119.67,1177.57
2023-12-13,2023,12,13,Wednesday,False,False,,False,False,False,1185,81372,68.67,1005,1059,1071.67,1195.57
2023-12-14,2023,12,14,Thursday,False,False,,False,False,False,1060,60398,56.98,1185,1148,1083.33,1183.0
2023-12-15,2023,12,15,Friday,False,False,,False,False,False,1137,57924,50.94,1060,1279,1127.33,1162.71
2023-12-16,2023,12,16,Saturday,True,False,,False,True,False,985,54477,55.31,1137,1398,1060.67,1103.71
2023-12-17,2023,12,17,Sunday,True,False,,False,True,False,753,41316,54.87,985,1329,958.33,1021.43
2023-12-18,2023,12,18,Monday,False,False,,False,False,False,1121,59401,52.99,753,1025,953.0,1035.14
2023-12-19,2023,12,19,Tuesday,False,False,,False,False,False,1004,55894,55.67,1121,1005,959.33,1035.0
2023-12-20,2023,12,20,Wednesday,False,False,,False,False,False,899,54305,60.41,1004,1185,1008.0,994.14
2023-12-21,2023,12,21,Thursday,False,False,,False,False,False,995,48841,49.09,899,1060,966.0,984.86
2023-12-22,2023,12,22,Friday,False,False,,False,False,False,909,44501,48.96,995,1137,934.33,952.29
2023-12-23,2023,12,23,Saturday,True,False,,False,True,True,751,41693,55.52,909,985,885.0,918.86
2023-12-24,2023,12,24,Sunday,True,False,,False,True,True,996,59950,60.19,751,753,885.33,953.57
2023-12-25,2023,12,25,Monday,False,True,크리스마스,False,True,True,747,51083,68.38,996,1121,831.33,900.14
2023-12-26,2023,12,26,Tuesday,False,False,,False,False,False,1078,58444,54.22,747,1004,940.33,910.71
2023-12-27,2023,12,27,Wednesday,False,False,,False,False,False,1017,59102,58.11,1078,899,947.33,927.57
2023-12-28,2023,12,28,Thursday,False,False,,False,False,False,1057,61263,57.96,1017,995,1050.67,936.43
2023-12-29,2023,12,29,Friday,False,False,,False,False,False,1048,61386,58.57,1057,909,1040.67,956.29
2023-12-30,2023,12,30,Saturday,True,False,,False,True,True,731,35676,48.8,1048,751,945.33,953.43
2023-12-31,2023,12,31,Sunday,True,False,,False,True,True,910,45564,50.07,731,996,896.33,941.14
2024-01-01,2024,1,1,Monday,False,True,신정,False,True,True,1194,56907,47.66,910,747,945.0,1005.0
2024-01-02,2024,1,2,Tuesday,False,False,,False,False,False,967,49062,50.74,1194,1078,1023.67,989.14
2024-01-03,2024,1,3,Wednesday,False,False,,False,False,False,1013,52217,51.55,967,1017,1058.0,988.57
2024-01-04,2024,1,4,Thursday,False,False,,False,False,False,1008,52362,51.95,1013,1057,996.0,981.57
2024-01-05,2024,1,5,Friday,False,False,,False,False,False,1093,58434,53.46,1008,1048,1038.0,988.0
2024-01-06,2024,1,6,Saturday,True,False,,False,True,False,1204,73195,60.79,1093,731,1101.67,1055.57
2024-01-07,2024,1,7,Sunday,True,False,,False,True,False,754,38863,51.54,1204,910,1017.0,1033.29
2024-01-08,2024,1,8,Monday,False,False,,False,False,False,1057,48105,45.51,754,1194,1005.0,1013.71
2024-01-09,2024,1,9,Tuesday,False,False,,False,False,False,767,45776,59.68,1057,967,859.33,985.14
2024-01-10,2024,1,10,Wednesday,False,False,,False,False,False,948,53047,55.96,767,1013,924.0,975.86
2024-01-11,2024,1,11,Thursday,False,False,,False,False,False,1080,60910,56.4,948,1008,931.67,986.14
2024-01-12,2024,1,12,Friday,False,False,,False,False,False,1095,56068,51.2,1080,1093,1041.0,986.43
2024-01-13,2024,1,13,Saturday,True,False,,False,True,False,1201,72327,60.22,1095,1204,1125.33,986.0
2024-01-14,2024,1,14,Sunday,True,False,,False,True,False,764,39062,51.13,1201,754,1020.0,987.43
2024-01-15,2024,1,15,Monday,False,False,,False,False,False,960,41900,43.65,764,1057,975.0,973.57
2024-01-16,2024,1,16,Tuesday,False,False,,False,False,False,716,30355,42.4,960,767,813.33,966.29
2024-01-17,2024,1,17,Wednesday,False,False,,False,False,False,969,52566,54.25,716,948,881.67,969.29
2024-01-18,2024,1,18,Thursday,False,False,,False,False,False,1060,52319,49.36,969,1080,915.0,966.43
2024-01-19,2024,1,19,Friday,False,False,,False,False,False,1098,64242,58.51,1060,1095,1042.33,966.86
2024-01-20,2024,1,20,Saturday,True,False,,False,True,False,973,57370,58.96,1098,1201,1043.67,934.29
2024-01-21,2024,1,21,Sunday,True,False,,False,True,False,881,54102,61.41,973,764,984.0,951.0
2024-01-22,2024,1,22,Monday,False,False,,False,False,False,994,44734,45.0,881,960,949.33,955.86
2024-01-23,2024,1,23,Tuesday,False,False,,False,False,False,914,37660,41.2,994,716,929.67,984.14
2024-01-24,2024,1,24,Wednesday,False,False,,False,False,False,961,46062,47.93,914,969,956.33,983.0
2024-01-25,2024,1,25,Thursday,False,False,,False,False,False,981,51265,52.26,961,1060,952.0,971.71
2024-01-26,2024,1,26,Friday,False,False,,False,False,False,1106,57120,51.65,981,1098,1016.0,972.86
2024-01-27,2024,1,27,Saturday,True,False,,False,True,False,1096,67725,61.79,1106,973,1061.0,990.43
2024-01-28,2024,1,28,Sunday,True,False,,False,True,False,1035,65226,63.02,1096,881,1079.0,1012.43
2024-01-29,2024,1,29,Monday,False,False,,False,False,False,1138,60242,52.94,1035,994,1089.67,1033.0
2024-01-30,2024,1,30,Tuesday,False,False,,False,False,False,1179,50455,42.79,1138,914,1117.33,1070.86
2024-01-31,2024,1,31,Wednesday,False,False,,False,False,False,1185,57803,48.78,1179,961,1167.33,1102.86
2024-02-01,2024,2,1,Thursday,False,False,,False,False,False,1102,49665,45.07,1185,981,1155.33,1120.14
2024-02-02,2024,2,2,Friday,False,False,,False,False,False,1225,59428,48.51,1102,1106,1170.67,1137.14
2024-02-03,2024,2,3,Saturday,True,False,,False,True,False,1139,80024,70.26,1225,1096,1155.33,1143.29
2024-02-04,2024,2,4,Sunday,True,False,,False,True,False,1281,90542,70.68,1139,1035,1215.0,1178.43
2024-02-05,2024,2,5,Monday,False,False,,False,False,False,1109,46335,41.78,1281,1138,1176.33,1174.29
2024-02-06,2024,2,6,Tuesday,False,False,,False,False,False,1107,57742,52.16,1109,1179,1165.67,1164.0
2024-02-07,2024,2,7,Wednesday,False,False,,False,False,False,1175,56900,48.43,1107,1185,1130.33,1162.57
2024-02-08,2024,2,8,Thursday,False,False,,False,False,False,1133,54624,48.21,1175,1102,1138.33,1167.0
2024-02-09,2024,2,9,Friday,False,True,설날,False,True,True,968,64452,66.58,1133,1225,1092.0,1130.29
2024-02-10,2024,2,10,Saturday,True,True,설날,False,True,True,1315,43154,32.82,968,1139,1138.67,1155.43
2024-02-11,2024,2,11,Sunday,True,True,설날,False,True,True,1356,48100,35.47,1315,1281,1213.0,1166.14
2024-02-12,2024,2,12,Monday,False,True,설날연휴,False,True,True,1169,89486,76.55,1356,1109,1280.0,1174.71
2024-02-13,2024,2,13,Tuesday,False,False,,False,False,False,1003,59796,59.62,1169,1107,1176.0,1159.86
2024-02-14,2024,2,14,Wednesday,False,False,,False,False,False,1292,75577,58.5,1003,1175,1154.67,1176.57
2024-02-15,2024,2,15,Thursday,False,False,,False,False,False,1083,42630,39.36,1292,1133,1126.0,1169.43
2024-02-16,2024,2,16,Friday,False,False,,False,False,False,1363,76605,56.2,1083,968,1246.0,1225.86
2024-02-17,2024,2,17,Saturday,True,False,,False,True,False,1535,119856,78.08,1363,1315,1327.0,1257.29
2024-02-18,2024,2,18,Sunday,True,False,,False,True,False,1018,80322,78.9,1535,1356,1305.33,1209.0
2024-02-19,2024,2,19,Monday,False,False,,False,False,False,1088,44589,40.98,1018,1169,1213.67,1197.43
2024-02-20,2024,2,20,Tuesday,False,False,,False,False,False,1081,55139,51.01,1088,1003,1062.33,1208.57
2024-02-21,2024,2,21,Wednesday,False,False,,False,False,False,1049,50817,48.44,1081,1292,1072.67,1173.86
2024-02-22,2024,2,22,Thursday,False,False,,False,False,False,967,51932,53.7,1049,1083,1032.33,1157.29
2024-02-23,2024,2,23,Friday,False,False,,False,False,False,1296,78418,60.51,967,1363,1104.0,1147.71
2024-02-24,2024,2,24,Saturday,True,False,,False,True,False,1312,101756,77.56,1296,1535,1191.67,1115.86
2024-02-25,2024,2,25,Sunday,True,False,,False,True,False,1143,96229,84.19,1312,1018,1250.33,1133.71
2024-02-26,2024,2,26,Monday,False,False,,False,False,False,1319,78605,59.59,1143,1088,1258.0,1166.71
2024-02-27,2024,2,27,Tuesday,False,False,,False,False,False,1318,85195,64.64,1319,1081,1260.0,1200.57
2024-02-28,2024,2,28,Wednesday,False,False,,False,False,False,1268,89979,70.96,1318,1049,1301.67,1231.86
2024-02-29,2024,2,29,Thursday,False,False,,False,False,False,1491,83150,55.77,1268,967,1359.0,1306.71
2024-03-01,2024,3,1,Friday,False,True,삼일절,False,True,True,1304,84239,64.6,1491,1296,1354.33,1307.86
2024-03-02,2024,3,2,Saturday,True,False,,False,True,True,1132,83426,73.7,1304,1312,1309.0,1282.14
2024-03-03,2024,3,3,Sunday,True,False,,False,True,True,1243,98813,79.5,1132,1143,1226.33,1296.43
2024-03-04,2024,3,4,Monday,False,False,,False,False,False,1291,75392,58.4,1243,1319,1222.0,1292.43
2024-03-05,2024,3,5,Tuesday,False,False,,False,False,False,1099,71942,65.46,1291,1318,1211.0,1261.14
2024-03-06,2024,3,6,Wednesday,False,False,,False,False,False,1216,78917,64.9,1099,1268,1202.0,1253.71
2024-03-07,2024,3,7,Thursday,False,False,,False,False,False,1208,79054,65.44,1216,1491,1174.33,1213.29
2024-03-08,2024,3,8,Friday,False,False,,False,False,False,1379,84660,61.39,1208,1304,1267.67,1224.0
2024-03-09,2024,3,9,Saturday,True,False,,False,True,False,1689,128151,75.87,1379,1132,1425.33,1303.57
2024-03-10,2024,3,10,Sunday,True,False,,False,True,False,1921,165709,86.26,1689,1243,1663.0,1400.43
2024-03-11,2024,3,11,Monday,False,False,,False,False,False,1291,86504,67.01,1921,1291,1633.67,1400.43
2024-03-12,2024,3,12,Tuesday,False,False,,False,False,False,1147,57681,50.29,1291,1099,1453.0,1407.29
2024-03-13,2024,3,13,Wednesday,False,False,,False,False,False,1304,67084,51.44,1147,1216,1247.33,1419.86
2024-03-14,2024,3,14,Thursday,False,False,,False,False,False,1542,83555,54.19,1304,1208,1331.0,1467.57
2024-03-15,2024,3,15,Friday,False,False,,False,False,False,1663,92256,55.48,1542,1379,1503.0,1508.14
2024-03-16,2024,3,16,Saturday,True,False,,False,True,False,2414,203456,84.28,1663,1689,1873.0,1611.71
2024-03-17,2024,3,17,Sunday,True,False,,False,True,False,1720,160168,93.12,2414,1921,1932.33,1583.0
2024-03-18,2024,3,18,Monday,False,False,,False,False,False,1511,88081,58.29,1720,1291,1881.67,1614.43
2024-03-19,2024,3,19,Tuesday,False,False,,False,False,False,1272,65941,51.84,1511,1147,1501.0,1632.29
2024-03-20,2024,3,20,Wednesday,False,False,,False,False,False,1328,75647,56.96,1272,1304,1370.33,1635.71
2024-03-21,2024,3,21,Thursday,False,False,,False,False,False,1513,100346,66.32,1328,1542,1371.0,1631.57
2024-03-22,2024,3,22,Friday,False,False,,False,False,False,1355,85596,63.17,1513,1663,1398.67,1587.57
2024-03-23,2024,3,23,Saturday,True,False,,False,True,False,2364,195639,82.76,1355,2414,1744.0,1580.43
2024-03-24,2024,3,24,Sunday,True,False,,False,True,False,3466,363489,104.87,2364,1720,2395.0,1829.86
